Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6099,BLK-2023-102999,01/21/2023,01/21/2023,Express (30-60 min),CUST-11213,Krishna Iyer,Bulk/Office Buyer,India,Bengaluru,Karnataka,259542,South,FRU-FR-51118,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,265.11,1,0.1,-17.59
6100,BLK-2023-102999,01/21/2023,01/21/2023,Express (30-60 min),CUST-11213,Krishna Iyer,Bulk/Office Buyer,India,Bengaluru,Karnataka,317012,South,DAI-MI-99453,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,785.35,5,0.15,-37.2
6101,BLK-2023-102999,01/21/2023,01/21/2023,Express (30-60 min),CUST-11213,Krishna Iyer,Bulk/Office Buyer,India,Bengaluru,Karnataka,491502,South,DAI-BR-37738,Dairy & Breakfast,Bread & Eggs,Modern Bread 400g,289.82,2,0.1,-13.88
6102,BLK-2023-102999,01/21/2023,01/21/2023,Express (30-60 min),CUST-11213,Krishna Iyer,Bulk/Office Buyer,India,Bengaluru,Karnataka,219396,South,FRU-FR-67529,Fruits & Vegetables,Fresh Vegetables,Potato 1kg,156.75,1,0.0,-7.57
6103,BLK-2023-103000,02/03/2023,02/03/2023,Instant (10-15 min),CUST-11684,Riya Gupta,Regular Household,India,Mysuru,Karnataka,501921,South,SNA-CH-59191,Snacks & Beverages,Chips & Namkeen,Bikaji Bhujia 200g,191.02,1,0.0,25.85
6104,BLK-2023-103000,02/03/2023,02/03/2023,Instant (10-15 min),CUST-11684,Riya Gupta,Regular Household,India,Mysuru,Karnataka,190722,South,SNA-SO-49243,Snacks & Beverages,Soft Drinks & Juices,Tropicana Orange 1L,483.51,3,0.0,57.65
6105,BLK-2023-103001,09/21/2023,09/22/2023,Scheduled Slot,CUST-10792,Sanjay Reddy,Regular Household,India,Bengaluru,Karnataka,173778,South,PER-OR-99389,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,367.69,1,0.0,81.98
6106,BLK-2023-103001,09/21/2023,09/22/2023,Scheduled Slot,CUST-10792,Sanjay Reddy,Regular Household,India,Bengaluru,Karnataka,435185,South,HOM-CL-86742,Home & Cleaning,Cleaning Supplies,Colin Glass Cleaner 500ml,567.54,1,0.0,77.02
6107,BLK-2023-103001,09/21/2023,09/22/2023,Scheduled Slot,CUST-10792,Sanjay Reddy,Regular Household,India,Bengaluru,Karnataka,477247,South,PER-SK-40380,Personal Care,Skin & Hair Care,Himalaya Face Wash 100ml,1543.5,3,0.0,522.79
6108,BLK-2023-103001,09/21/2023,09/22/2023,Scheduled Slot,CUST-10792,Sanjay Reddy,Regular Household,India,Bengaluru,Karnataka,348295,South,PER-SK-58588,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,1199.94,1,0.05,177.86
6109,BLK-2023-103002,05/29/2023,05/30/2023,Scheduled Slot,CUST-11015,Suresh Singh,Regular Household,India,Surat,Gujarat,288990,West,PER-OR-67410,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,247.24,1,0.1,4.25
6110,BLK-2024-103003,06/17/2024,06/17/2024,Express (30-60 min),CUST-11146,Karan Malhotra,Regular Household,India,Mumbai,Maharashtra,296575,West,GRO-MA-10360,Grocery & Staples,Masala & Spices,MDH Garam Masala 100g,324.65,1,0.05,9.94
6111,BLK-2024-103003,06/17/2024,06/17/2024,Express (30-60 min),CUST-11146,Karan Malhotra,Regular Household,India,Mumbai,Maharashtra,304526,West,GRO-ED-15124,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,3150.92,5,0.0,143.16
6112,BLK-2025-103004,06/03/2025,06/03/2025,Express (30-60 min),CUST-10691,Myra Banerjee,Regular Household,India,Mumbai,Maharashtra,421308,West,FRU-FR-80654,Fruits & Vegetables,Fresh Vegetables,Mixed Vegetable Combo 2kg,328.1,2,0.1,-41.83
6113,BLK-2024-103005,12/14/2024,12/14/2024,Instant (10-15 min),CUST-11137,Ishaan Nair,Regular Household,India,New Delhi,Delhi,219668,North,GRO-MA-41722,Grocery & Staples,Masala & Spices,Everest Chicken Masala 100g,434.3,2,0.05,28.7
6114,BLK-2023-103006,05/14/2023,05/14/2023,Express (30-60 min),CUST-11098,Ananya Banerjee,Regular Household,India,Bengaluru,Karnataka,523748,South,GRO-AT-48335,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,988.42,2,0.15,-83.89
6115,BLK-2023-103007,02/08/2023,02/08/2023,Express (30-60 min),CUST-10353,Aarav Mehta,Working Professional,India,Chennai,Tamil Nadu,344935,South,HOM-CL-54884,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,291.49,1,0.4,-32.54
6116,BLK-2023-103007,02/08/2023,02/08/2023,Express (30-60 min),CUST-10353,Aarav Mehta,Working Professional,India,Chennai,Tamil Nadu,204159,South,PER-SK-96940,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,817.56,1,0.0,229.81
6117,BLK-2023-103007,02/08/2023,02/08/2023,Express (30-60 min),CUST-10353,Aarav Mehta,Working Professional,India,Chennai,Tamil Nadu,377715,South,PER-OR-18065,Personal Care,Oral & Bath Care,Colgate Strong Teeth 200g,290.06,3,0.0,39.28
6118,BLK-2023-103008,03/17/2023,03/17/2023,Instant (10-15 min),CUST-10787,Reyansh Reddy,Regular Household,India,Noida,Delhi,424802,North,HOM-CL-53867,Home & Cleaning,Cleaning Supplies,Surf Excel 1kg,156.08,1,0.1,9.19
6119,BLK-2023-103008,03/17/2023,03/17/2023,Instant (10-15 min),CUST-10787,Reyansh Reddy,Regular Household,India,Noida,Delhi,185784,North,DAI-BR-10728,Dairy & Breakfast,Bread & Eggs,Farm Eggs 6pc,139.06,1,0.0,6.27
6120,BLK-2025-103009,02/05/2025,02/05/2025,Instant (10-15 min),CUST-11061,Rajesh Agarwal,Bulk/Office Buyer,India,Ahmedabad,Gujarat,308459,West,HOM-CL-73400,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,964.47,2,0.0,236.14
6121,BLK-2025-103009,02/05/2025,02/05/2025,Instant (10-15 min),CUST-11061,Rajesh Agarwal,Bulk/Office Buyer,India,Ahmedabad,Gujarat,128976,West,PER-OR-28055,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,189.38,3,0.05,24.98
6122,BLK-2025-103009,02/05/2025,02/05/2025,Instant (10-15 min),CUST-11061,Rajesh Agarwal,Bulk/Office Buyer,India,Ahmedabad,Gujarat,293062,West,PER-SK-85924,Personal Care,Skin & Hair Care,Nivea Body Lotion 200ml,760.85,1,0.2,-16.77
6123,BLK-2024-103010,11/13/2024,11/13/2024,Instant (10-15 min),CUST-10062,Zoya Mehta,Bulk/Office Buyer,India,Patna,Bihar,510638,East,DAI-MI-69338,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,200.01,1,0.1,-7.82
6124,BLK-2023-103011,10/05/2023,10/05/2023,Instant (10-15 min),CUST-10153,Diya Mehta,Working Professional,India,Bhubaneswar,Odisha,387551,East,SNA-CH-55099,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,247.56,1,0.1,2.36
6125,BLK-2023-103011,10/05/2023,10/05/2023,Instant (10-15 min),CUST-10153,Diya Mehta,Working Professional,India,Bhubaneswar,Odisha,140035,East,SNA-SO-31142,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,149.93,2,0.05,17.68
6126,BLK-2024-103012,02/07/2024,02/08/2024,Scheduled Slot,CUST-10053,Fatima Chopra,Regular Household,India,Hyderabad,Telangana,544160,South,FRU-FR-63295,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,228.56,1,0.1,-25.92
6127,BLK-2024-103012,02/07/2024,02/08/2024,Scheduled Slot,CUST-10053,Fatima Chopra,Regular Household,India,Hyderabad,Telangana,538083,South,DAI-MI-87510,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,676.78,4,0.4,-192.7
6128,BLK-2024-103012,02/07/2024,02/08/2024,Scheduled Slot,CUST-10053,Fatima Chopra,Regular Household,India,Hyderabad,Telangana,426616,South,FRU-FR-41077,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,156.3,2,0.1,-12.54
6129,BLK-2024-103012,02/07/2024,02/08/2024,Scheduled Slot,CUST-10053,Fatima Chopra,Regular Household,India,Hyderabad,Telangana,596855,South,SNA-SO-70945,Snacks & Beverages,Soft Drinks & Juices,Sprite 750ml,111.98,3,0.1,5.53
6130,BLK-2024-103013,07/27/2024,07/27/2024,Instant (10-15 min),CUST-11343,Karan Mehta,Bulk/Office Buyer,India,New Delhi,Delhi,396267,North,BAB-BA-84554,Baby Care,Baby Food,Nestle Lactogen 1 400g,1664.31,2,0.0,312.75
6131,BLK-2024-103013,07/27/2024,07/27/2024,Instant (10-15 min),CUST-11343,Karan Mehta,Bulk/Office Buyer,India,New Delhi,Delhi,323522,North,BAB-DI-43913,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),597.93,1,0.1,26.67
6132,BLK-2025-103014,02/19/2025,02/19/2025,Express (30-60 min),CUST-11392,Tanvi Gupta,Working Professional,India,Surat,Gujarat,559117,West,SNA-CH-82726,Snacks & Beverages,Chips & Namkeen,Bikaji Bhujia 200g,1231.62,5,0.3,-171.1
6133,BLK-2025-103015,07/27/2025,07/27/2025,Instant (10-15 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,111403,East,PER-SK-26533,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,636.99,2,0.15,67.92
6134,BLK-2025-103015,07/27/2025,07/27/2025,Instant (10-15 min),CUST-10236,Ishita Menon,Working Professional,India,Kolkata,West Bengal,462129,East,FRU-FR-73089,Fruits & Vegetables,Fresh Vegetables,Mixed Vegetable Combo 2kg,169.51,1,0.4,-34.04
6135,BLK-2025-103016,01/19/2025,01/19/2025,Scheduled Slot,CUST-10755,Myra Kumar,Working Professional,India,Bengaluru,Karnataka,166824,South,PER-OR-91993,Personal Care,Oral & Bath Care,Colgate Strong Teeth 200g,1577.82,4,0.1,61.5
6136,BLK-2025-103016,01/19/2025,01/19/2025,Scheduled Slot,CUST-10755,Myra Kumar,Working Professional,India,Bengaluru,Karnataka,247327,South,SNA-SO-11270,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,244.25,1,0.1,0.81
6137,BLK-2025-103017,10/22/2025,10/22/2025,Express (30-60 min),CUST-11693,Mohammed Malhotra,Working Professional,India,Bengaluru,Karnataka,580738,South,GRO-ED-14907,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,125.77,1,0.0,5.28
6138,BLK-2025-103018,10/24/2025,10/24/2025,Express (30-60 min),CUST-11630,Ishita Menon,Working Professional,India,Surat,Gujarat,123498,West,FRU-FR-73305,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,30.26,1,0.1,-2.2
6139,BLK-2025-103018,10/24/2025,10/24/2025,Express (30-60 min),CUST-11630,Ishita Menon,Working Professional,India,Surat,Gujarat,486813,West,SNA-SO-35587,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,519.08,2,0.0,65.23
6140,BLK-2023-103019,02/01/2023,02/01/2023,Instant (10-15 min),CUST-11547,Tanvi Khan,Regular Household,India,Bengaluru,Karnataka,389632,South,FRU-FR-59679,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,177.49,1,0.05,-17.53
6141,BLK-2023-103020,11/20/2023,11/20/2023,Instant (10-15 min),CUST-10846,Anjali Iyer,Regular Household,India,Hyderabad,Telangana,292431,South,HOM-CL-80909,Home & Cleaning,Cleaning Supplies,Colin Glass Cleaner 500ml,278.86,1,0.15,13.92
6142,BLK-2023-103020,11/20/2023,11/20/2023,Instant (10-15 min),CUST-10846,Anjali Iyer,Regular Household,India,Hyderabad,Telangana,388064,South,PER-OR-75940,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,423.75,2,0.0,70.21
6143,BLK-2023-103020,11/20/2023,11/20/2023,Instant (10-15 min),CUST-10846,Anjali Iyer,Regular Household,India,Hyderabad,Telangana,421774,South,PER-SK-76211,Personal Care,Skin & Hair Care,Nivea Body Lotion 200ml,894.03,1,0.1,101.68
6144,BLK-2023-103021,11/13/2023,11/13/2023,Express (30-60 min),CUST-11264,Vihaan Mehta,Working Professional,India,Mumbai,Maharashtra,300420,West,SNA-CH-31385,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,450.51,3,0.15,0.96
6145,BLK-2023-103021,11/13/2023,11/13/2023,Express (30-60 min),CUST-11264,Vihaan Mehta,Working Professional,India,Mumbai,Maharashtra,155031,West,SNA-SO-94833,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,213.02,1,0.15,-5.28
6146,BLK-2025-103022,10/24/2025,10/24/2025,Express (30-60 min),CUST-11069,Amit Nair,Regular Household,India,New Delhi,Delhi,327949,North,BAB-DI-69173,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),482.79,2,0.1,31.27
6147,BLK-2025-103022,10/24/2025,10/24/2025,Express (30-60 min),CUST-11069,Amit Nair,Regular Household,India,New Delhi,Delhi,314014,North,BAB-BA-63472,Baby Care,Baby Food,Cerelac Wheat 300g,1089.91,2,0.0,114.85
6148,BLK-2025-103022,10/24/2025,10/24/2025,Express (30-60 min),CUST-11069,Amit Nair,Regular Household,India,New Delhi,Delhi,264771,North,FRU-FR-44187,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,376.9,1,0.15,-57.58
6149,BLK-2024-103023,03/10/2024,03/10/2024,Express (30-60 min),CUST-11516,Suresh Gupta,Working Professional,India,Hyderabad,Telangana,410906,South,DAI-BR-65396,Dairy & Breakfast,Bread & Eggs,Modern Bread 400g,160.07,3,0.3,-36.5
6150,BLK-2024-103023,03/10/2024,03/10/2024,Express (30-60 min),CUST-11516,Suresh Gupta,Working Professional,India,Hyderabad,Telangana,307387,South,HOM-CL-34851,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,1228.64,4,0.1,15.65
6151,BLK-2023-103024,10/13/2023,10/13/2023,Scheduled Slot,CUST-10080,Shreya Chopra,Working Professional,India,Ahmedabad,Gujarat,238370,West,HOM-CL-11944,Home & Cleaning,Cleaning Supplies,Harpic Toilet Cleaner 1L,1049.35,2,0.1,74.89
6152,BLK-2023-103025,12/17/2023,12/17/2023,Express (30-60 min),CUST-10050,Imran Singh,Regular Household,India,Chandigarh,Punjab,566564,North,SNA-CH-79422,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,216.59,1,0.15,-5.87
6153,BLK-2024-103026,10/02/2024,10/02/2024,Instant (10-15 min),CUST-10598,Sneha Rao,Regular Household,India,Gurugram,Delhi,217741,North,DAI-BR-47290,Dairy & Breakfast,Bread & Eggs,Modern Bread 400g,51.63,1,0.1,-2.13
6154,BLK-2024-103026,10/02/2024,10/02/2024,Instant (10-15 min),CUST-10598,Sneha Rao,Regular Household,India,Gurugram,Delhi,591767,North,FRU-FR-52986,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,1191.36,3,0.05,-38.42
6155,BLK-2025-103027,09/12/2025,09/12/2025,Express (30-60 min),CUST-10265,Rajesh Singh,Regular Household,India,Kolkata,West Bengal,553635,East,FRU-FR-54592,Fruits & Vegetables,Fresh Fruits,Pomegranate 1kg,985.0,5,0.05,-104.14
6156,BLK-2025-103027,09/12/2025,09/12/2025,Express (30-60 min),CUST-10265,Rajesh Singh,Regular Household,India,Kolkata,West Bengal,244488,East,DAI-MI-32738,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,81.06,1,0.05,-0.0
6157,BLK-2025-103027,09/12/2025,09/12/2025,Express (30-60 min),CUST-10265,Rajesh Singh,Regular Household,India,Kolkata,West Bengal,514784,East,DAI-BR-81453,Dairy & Breakfast,Bread & Eggs,Britannia Bread 400g,77.65,1,0.1,-4.73
6158,BLK-2025-103028,01/18/2025,01/18/2025,Instant (10-15 min),CUST-10413,Priya Banerjee,Regular Household,India,Nagpur,Maharashtra,275850,West,DAI-BR-34894,Dairy & Breakfast,Bread & Eggs,Farm Eggs 6pc,46.53,1,0.05,0.35
6159,BLK-2025-103029,01/04/2025,01/04/2025,Instant (10-15 min),CUST-11308,Shreya Verma,Working Professional,India,Noida,Delhi,251875,North,DAI-MI-77188,Dairy & Breakfast,Milk & Curd,Amul Toned Milk 1L,206.63,1,0.0,13.94
6160,BLK-2025-103029,01/04/2025,01/04/2025,Instant (10-15 min),CUST-11308,Shreya Verma,Working Professional,India,Noida,Delhi,432887,North,FRU-FR-50693,Fruits & Vegetables,Fresh Fruits,Pomegranate 1kg,222.43,1,0.05,-23.4
6161,BLK-2025-103029,01/04/2025,01/04/2025,Instant (10-15 min),CUST-11308,Shreya Verma,Working Professional,India,Noida,Delhi,517851,North,DAI-BR-63344,Dairy & Breakfast,Bread & Eggs,Farm Eggs 6pc,133.61,1,0.2,-16.91
6162,BLK-2025-103030,05/01/2025,05/01/2025,Express (30-60 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,318724,North,GRO-AT-54969,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,454.81,2,0.15,-23.37
6163,BLK-2025-103030,05/01/2025,05/01/2025,Express (30-60 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,304521,North,FRU-FR-63283,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,328.0,1,0.05,-13.79
6164,BLK-2025-103030,05/01/2025,05/01/2025,Express (30-60 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,596149,North,FRU-FR-21233,Fruits & Vegetables,Fresh Vegetables,Onion 1kg,678.84,5,0.2,-93.55
6165,BLK-2025-103030,05/01/2025,05/01/2025,Express (30-60 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,542973,North,SNA-SO-72910,Snacks & Beverages,Soft Drinks & Juices,Tropicana Orange 1L,275.57,1,0.1,11.06
6166,BLK-2024-103031,01/17/2024,01/17/2024,Express (30-60 min),CUST-11719,Yash Bose,Regular Household,India,Hyderabad,Telangana,173811,South,GRO-AT-47761,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,715.24,2,0.0,78.82
6167,BLK-2025-103032,09/26/2025,09/26/2025,Express (30-60 min),CUST-11649,Amit Bose,Working Professional,India,Chennai,Tamil Nadu,375606,South,SNA-SO-98912,Snacks & Beverages,Soft Drinks & Juices,Sprite 750ml,54.93,1,0.05,2.0
6168,BLK-2024-103033,05/19/2024,05/19/2024,Scheduled Slot,CUST-11540,Ishita Bose,Working Professional,India,Mumbai,Maharashtra,314370,West,BAB-BA-92643,Baby Care,Baby Food,Cerelac Wheat 300g,497.47,1,0.05,61.0
6169,BLK-2024-103033,05/19/2024,05/19/2024,Scheduled Slot,CUST-11540,Ishita Bose,Working Professional,India,Mumbai,Maharashtra,509320,West,BAB-DI-90870,Baby Care,Diapers & Wipes,Pampers Diaper Pants M (44pc),2496.53,3,0.15,-77.63
6170,BLK-2024-103034,09/28/2024,09/29/2024,Scheduled Slot,CUST-11067,Ishita Chopra,Regular Household,India,Surat,Gujarat,233220,West,BAB-BA-49861,Baby Care,Baby Food,Nestle Lactogen 1 400g,471.92,1,0.0,91.17
6171,BLK-2023-103035,02/13/2023,02/13/2023,Instant (10-15 min),CUST-10747,Riya Nair,Bulk/Office Buyer,India,Noida,Delhi,343260,North,SNA-SO-10439,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,633.98,3,0.0,60.42
6172,BLK-2024-103036,12/13/2024,12/14/2024,Scheduled Slot,CUST-10716,Krishna Mehta,Bulk/Office Buyer,India,Gurugram,Delhi,267808,North,FRU-FR-35615,Fruits & Vegetables,Fresh Vegetables,Onion 1kg,393.43,2,0.2,-69.32
6173,BLK-2025-103037,01/22/2025,01/22/2025,Scheduled Slot,CUST-11534,Reyansh Verma,Bulk/Office Buyer,India,Mumbai,Maharashtra,428230,West,DAI-BR-25100,Dairy & Breakfast,Bread & Eggs,Farm Eggs 6pc,151.74,2,0.1,-9.16
6174,BLK-2025-103037,01/22/2025,01/22/2025,Scheduled Slot,CUST-11534,Reyansh Verma,Bulk/Office Buyer,India,Mumbai,Maharashtra,544207,West,FRU-FR-24124,Fruits & Vegetables,Fresh Fruits,Banana 1 Dozen,894.23,4,0.1,-94.32
6175,BLK-2025-103038,04/19/2025,04/19/2025,Express (30-60 min),CUST-11781,Riya Khan,Working Professional,India,Chennai,Tamil Nadu,488937,South,BAB-DI-58019,Baby Care,Diapers & Wipes,Pampers Diaper Pants M (44pc),675.68,1,0.1,25.59
6176,BLK-2025-103038,04/19/2025,04/19/2025,Express (30-60 min),CUST-11781,Riya Khan,Working Professional,India,Chennai,Tamil Nadu,540167,South,BAB-BA-82826,Baby Care,Baby Food,Nestle Lactogen 1 400g,957.17,5,0.0,166.42
6177,BLK-2025-103038,04/19/2025,04/19/2025,Express (30-60 min),CUST-11781,Riya Khan,Working Professional,India,Chennai,Tamil Nadu,312655,South,GRO-ED-49534,Grocery & Staples,Edible Oils & Ghee,Amul Ghee 1L,2461.44,3,0.0,181.95
6178,BLK-2025-103038,04/19/2025,04/19/2025,Express (30-60 min),CUST-11781,Riya Khan,Working Professional,India,Chennai,Tamil Nadu,359416,South,FRU-FR-13037,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,353.68,1,0.4,-96.47
6179,BLK-2023-103039,12/02/2023,12/02/2023,Express (30-60 min),CUST-11500,Fatima Chopra,Working Professional,India,Kolkata,West Bengal,584681,East,FRU-FR-76531,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,455.44,5,0.05,-22.76
6180,BLK-2023-103039,12/02/2023,12/02/2023,Express (30-60 min),CUST-11500,Fatima Chopra,Working Professional,India,Kolkata,West Bengal,247161,East,FRU-FR-62797,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,480.96,2,0.0,5.13
6181,BLK-2024-103040,06/22/2024,06/22/2024,Instant (10-15 min),CUST-10383,Vikram Menon,Regular Household,India,Gurugram,Delhi,168800,North,FRU-FR-87007,Fruits & Vegetables,Fresh Vegetables,Mixed Vegetable Combo 2kg,236.32,1,0.05,-12.02
6182,BLK-2023-103041,11/04/2023,11/04/2023,Instant (10-15 min),CUST-11548,Krishna Reddy,Bulk/Office Buyer,India,Hyderabad,Telangana,284475,South,SNA-CH-51775,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,192.51,1,0.1,6.22
6183,BLK-2023-103041,11/04/2023,11/04/2023,Instant (10-15 min),CUST-11548,Krishna Reddy,Bulk/Office Buyer,India,Hyderabad,Telangana,174172,South,SNA-SO-55215,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,169.83,1,0.1,6.17
6184,BLK-2023-103042,07/25/2023,07/25/2023,Express (30-60 min),CUST-10917,Riya Gupta,Regular Household,India,Patna,Bihar,354298,East,GRO-MA-95584,Grocery & Staples,Masala & Spices,Catch Turmeric Powder 200g,264.49,1,0.2,-9.95
6185,BLK-2024-103043,05/26/2024,05/26/2024,Express (30-60 min),CUST-10174,Ishaan Singh,Working Professional,India,Noida,Delhi,224121,North,GRO-MA-55801,Grocery & Staples,Masala & Spices,MDH Chana Masala 100g,600.71,3,0.0,86.72
6186,BLK-2024-103043,05/26/2024,05/26/2024,Express (30-60 min),CUST-10174,Ishaan Singh,Working Professional,India,Noida,Delhi,265579,North,GRO-AT-60635,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,458.22,1,0.1,9.07
6187,BLK-2023-103044,11/29/2023,11/29/2023,Instant (10-15 min),CUST-10864,Ishita Gupta,Regular Household,India,Nashik,Maharashtra,481334,West,ELE-MO-29385,Electronics Mini,Mobile & Gadget Accessories,boAt Type-C Cable 1m,2874.59,1,0.0,895.65
6188,BLK-2024-103045,10/15/2024,10/15/2024,Express (30-60 min),CUST-10667,Amit Rao,Working Professional,India,Bengaluru,Karnataka,126578,South,GRO-AT-86209,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Chana Dal 1kg,562.9,2,0.1,-23.03
6189,BLK-2024-103045,10/15/2024,10/15/2024,Express (30-60 min),CUST-10667,Amit Rao,Working Professional,India,Bengaluru,Karnataka,480089,South,GRO-ED-20577,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,448.25,4,0.0,38.87
6190,BLK-2025-103046,07/08/2025,07/08/2025,Instant (10-15 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,564844,North,BAB-DI-38719,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),1401.77,1,0.0,171.32
6191,BLK-2025-103046,07/08/2025,07/08/2025,Instant (10-15 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,439199,North,ELE-MO-51381,Electronics Mini,Mobile & Gadget Accessories,boAt Type-C Cable 1m,4751.99,4,0.0,1374.65
6192,BLK-2024-103047,04/02/2024,04/02/2024,Instant (10-15 min),CUST-10875,Yash Banerjee,Working Professional,India,Ahmedabad,Gujarat,511846,West,GRO-MA-23843,Grocery & Staples,Masala & Spices,MDH Chana Masala 100g,172.46,1,0.0,15.03
6193,BLK-2024-103047,04/02/2024,04/02/2024,Instant (10-15 min),CUST-10875,Yash Banerjee,Working Professional,India,Ahmedabad,Gujarat,567938,West,SNA-CH-39005,Snacks & Beverages,Chips & Namkeen,Bikaji Bhujia 200g,482.81,3,0.1,50.19
6194,BLK-2023-103048,09/15/2023,09/15/2023,Express (30-60 min),CUST-10973,Krishna Pillai,Regular Household,India,New Delhi,Delhi,334796,North,FRU-FR-17854,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,102.22,1,0.2,-11.4
